cardId,ord,deckName,factor,interval,note,type,queue,due,reps,lapses,left,mod,dictionary_form,definitions
1693509215010,0,日本語::FMA,1900,24,1693509215010,2,2,366,18,3,1001,1697777727,直す,"['to repair', 'to mend', 'to fix', 'to correct (a mistake, bad habit, etc.)', 'to put right', 'to restore', 'to straighten (e.g. a tie)', ""to tidy up (one\\'s hair, make-up, etc.)"", ""to revive (one\\'s spirits)"", 'いまそれを直そうったって無駄だ。', 'あなたの時計は明日までには直しておきますよ。']"
1693509249706,0,日本語::FMA,2500,24,1693509249706,2,2,352,7,0,1001,1696610714,これで,"['here', 'with this', 'これでこの一画は少なくとも２０匹ニジマスがいるわけだ。']"
1693509296635,0,日本語::FMA,2500,32,1693509296635,2,2,366,7,0,1001,1697132675,なんだい,"['difficult problem', 'challenge', '君はそれらの難題に対処しなくてはならない。']"
1693509339729,0,日本語::FMA,1900,11,1693509339729,2,2,352,21,3,1001,1697743194,天才,"['genius', 'prodigy', 'natural gift', 'antonym: <a lang=""ja"" href=""#""><span>凡才</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> mediocrity; ordinary ability</span>', '私たちは彼を天才だと思った。']"
1693509360427,0,日本語::FMA,2500,33,1693509360427,2,2,365,7,0,1001,1696955266,なるほど,[]
1693509406058,0,日本語::FMA,2500,41,1693509406058,2,2,383,8,0,1001,1697778235,豆,"['legume (esp. edible legumes or their seeds, e.g. beans, peas, pulses)', 'bean', 'pea', '飲む分だけ豆をローストして、ミルで挽くんです。']"
1693509423453,0,日本語::FMA,2100,27,1693509423453,2,2,369,21,2,1001,1697830988,粒,[]
1693509453004,0,日本語::FMA,1300,1,1693509453004,2,2,350,209,16,1001,1698431653,放送,"['broadcasting', 'broadcast', 'program', 'announcement', 'ニュースは毎時放送しています。']"
1693509499951,0,日本語::FMA,1300,5,1693509499951,2,2,351,42,10,1001,1698154293,現れる,"['to appear', 'to come in sight', 'to become visible', 'to come out', 'to embody', 'to materialize', 'to materialise', '２０人の警官が現場に現れた。']"
1693509523248,0,日本語::FMA,1700,14,1693509523248,2,2,355,24,4,1001,1697743079,説く,"['to explain', 'to advocate', 'to preach', 'to persuade', 'あの男を説き伏せようとするのは、オオカミに道理を説いて聞かせるようなものだ。']"
1693509536272,0,日本語::FMA,2100,29,1693509536272,2,2,374,16,2,1001,1698081857,生きる,"['to live', 'to exist', 'この本はまだ版権が生きている。']"
1693509544899,0,日本語::FMA,1500,14,1693509544899,2,2,355,64,5,1001,1697744368,者,"['person', 'rarely used without a qualifier', 'じっくり彼に耳を貸す者はいない。']"
1693509555023,0,日本語::FMA,1900,3,1693509555023,2,2,350,29,3,1001,1698209800,永遠,"['eternity', 'perpetuity', 'permanence', 'immortality', 'その画家は、いわば永遠の少年だ。']"
1693509570174,0,日本語::FMA,2500,26,1693509570174,2,2,352,6,0,1001,1696443315,死,"['death', 'decease', '人は生まれるやいなや、死に向かう。']"
1693509583875,0,日本語::FMA,1300,5,1693509583875,2,2,354,93,12,1001,1698420006,復活,"['revival (of an old system, custom, fashion, etc.)', 'restoration', 'return', 'comeback', '３０年前のファッションが復活した。']"
1693509751988,0,Daily Cards,1300,1,1693509751988,3,1,1697649131,118,11,1001,1697648502,証拠,"['evidence', 'proof', 'この証拠は彼にとって不利だった。']"
1693509806041,0,日本語::FMA,2500,28,1693509806041,2,2,354,6,0,1001,1696406012,どうもこうも,[]
1693509829489,0,日本語::FMA,2500,56,1693509829489,2,2,402,6,0,1001,1698171430,でしょ,"['it seems', 'I think', 'I guess', 'I wonder', 'conjectural form of polite copula です; でしょ is less polite', 'see: <a lang=""ja"" href=""#""><span>だろう</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. seems; I think; I guess; I wonder; I hope</span>', 'これは本物のダイヤでしょう。']"
1693509841237,0,日本語::FMA,1700,21,1693509841236,2,2,366,21,4,1001,1698037664,無視,"['disregarding', 'ignoring', '彼は私の忠告を無視した。']"
1693509858712,0,日本語::FMA,1500,10,1693509858711,2,2,351,53,5,1001,1697743188,質量,[]
1693509890059,0,日本語::FMA,1300,3,1693509890059,2,2,351,53,11,1001,1698343044,植物,"['plant', 'vegetation', '植物は土壌で育つ。']"
1693509903259,0,日本語::FMA,2100,32,1693509903259,2,2,378,12,2,1001,1698171064,変える,"['to change', 'to alter', 'to transform', 'to convert', 'to turn', 'to vary', 'なんで彼は考えを変えたのか。']"
1693509914085,0,日本語::FMA,2500,55,1693509914084,2,2,401,7,0,1001,1698172580,ひょっとして,"['by any chance', '(should) it happen (that)', 'by some chance', '彼の名前のひょっとして知っていませんか。']"
1693509938585,0,日本語::FMA,2500,50,1693509938585,2,2,395,9,0,1001,1698080194,様,"['Mr.', 'Mrs.', 'Miss', 'Ms.', ""after a person\\'s name (or position, etc.)"", 'このざまはどうしたんだ。', '彼女は王女様になった夢を見た。']"
1693509949458,0,日本語::FMA,1900,7,1693509949458,2,2,356,16,3,1001,1698422567,願い,"['desire', 'wish', 'hope', '私の願いはパリで絵の勉強をすることです。']"
1693510008082,0,日本語::FMA,1300,3,1693510008081,2,2,351,38,7,1001,1698296755,興味,"['interest (in something)', 'curiosity (about something)', 'zest (for)', 'あなたは花に興味がありますか。']"
1693510023653,0,日本語::FMA,2500,25,1693510023653,2,2,350,6,0,1001,1696337047,あいにく,"['unfortunately', 'sorry, but ...', 'あいにくですが本日は予約でいっぱいです。']"
1693510070004,0,日本語::FMA,1300,1,1693510070003,2,2,350,121,12,1001,1698430411,感謝,"['thanks', 'gratitude', 'appreciation', 'thankfulness', 'ご協力に感謝します。']"
1693510077851,0,Daily Cards,1300,1,1693510077851,3,1,1697649550,60,8,1001,1697648869,希望,"['hope', 'wish', 'aspiration', 'これが彼のたった一つの希望であった。']"
1693510095700,0,日本語::FMA,2500,25,1693510095700,2,2,350,5,0,1001,1696337082,素晴らしい,"['wonderful', 'splendid', 'magnificent', 'その日は実にすばらしい日だった。']"
1693510108075,0,日本語::FMA,2500,36,1693510108075,2,2,376,10,0,1001,1697647463,信ずる,"['to believe', 'to believe in', 'to place trust in', 'to confide in', 'to have faith in', 'see: <a lang=""ja"" href=""#""><span>信じる</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> to believe; to believe in; to place trust in; to confide in; to have faith in</span>', '見ることは信ずることなり。']"
1693510121477,0,日本語::FMA,2500,52,1693510121476,2,2,399,7,0,1001,1698249034,きっと,"['surely', 'undoubtedly', 'almost certainly', 'most likely (e.g. 90 percent)', 'でもよー、オラのおとうさんは良い気しねーよ、きっと。']"
1693510130579,0,日本語::FMA,1500,11,1693510130579,2,2,353,40,5,1001,1697778053,身長,"['height (of body)', 'stature', '息子はもう私と同じ身長だ。']"
1693510139400,0,日本語::FMA,1900,20,1693510139400,2,2,361,21,3,1001,1697743182,伸びる,"['to stretch', 'to extend', 'to lengthen', 'to grow (of hair, height, grass, etc.)', 'このセーターは伸びてすっかり型崩れしている。']"
1693598355533,0,日本語::FMA,1900,6,1693598355532,2,2,354,20,3,1001,1698343048,悪気,"['ill will', 'malice', 'evil intent', 'なんの気なしに言っただけで、別に悪気があってのことではありません。']"
1693598388682,0,日本語::FMA,2500,48,1693598388681,2,2,395,8,0,1001,1698210826,本気,"['seriousness', 'earnestness', 'truth', 'sanctity', 'usu. 本気で', 'ケンさん、君は本気かい。']"
1693598423285,0,日本語::FMA,2500,36,1693598423284,2,2,377,8,0,1001,1697744129,その他もろもろ,[]
1693598445754,0,日本語::FMA,2500,32,1693598445753,2,2,366,6,0,1001,1697132886,として,"['as (i.e. in the role of)', 'for (i.e. from the viewpoint of)', '政治家として、彼は、演技のうまさを目一杯活用している。']"
1693598453555,0,日本語::FMA,1300,1,1693598453555,2,2,350,105,11,1001,1698429894,計算,"['calculation', 'reckoning', 'count', '旅行の総費用を計算してくれますか。']"
1693598478002,0,日本語::FMA,1300,6,1693598478001,2,2,351,147,14,1001,1698036908,構成,"['composition', 'construction', 'formation', 'makeup', 'structure', 'organization', 'organisation', '我々のヨットクラブは１０人のメンバーで構成されている。']"
1693598520102,0,日本語::FMA,1500,15,1693598520102,2,2,356,30,5,1001,1697744146,実際に,"['actually', 'really', 'truly', 'indeed', 'see: <a lang=""ja"" href=""#""><span>実際</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. reality; actuality; truth; fact; actual conditions</span>', '彼はキャビアを実際に食べたことがない。']"
1693598534627,0,日本語::FMA,1900,12,1693598534627,2,2,353,41,3,1001,1697744172,成功,"['success', 'achievement', '成功。おめでとうございます。']"
1693598602798,0,日本語::FMA,2500,59,1693598602798,2,2,405,7,0,1001,1698176261,さすれば,[]
1693598623147,0,日本語::FMA,1300,1,1693598623147,2,2,350,55,12,1001,1698384586,汝,"['thou', 'you', '艱難汝を玉にす。']"
1693598659473,0,日本語::FMA,2300,27,1693598659472,2,2,366,15,1,1001,1697518384,成分,"['ingredient', 'component', 'composition', 'グリーンピースは鉄分が豊富で爪の色がよくなる成分が含まれている。']"
1693598668071,0,Daily Cards,1500,1,1693598668071,3,1,1697649106,31,5,1001,1697648385,材料,"['materials', 'ingredients', '小麦粉はケーキの主な材料だ。', 'すぐれた材料で作られた家具は、売れ行きがよい。']"
1693598723743,0,日本語::FMA,1300,3,1693598723742,2,2,351,102,12,1001,1698296234,市場,"['(town) market', '(street) market', 'marketplace', '誰かが、例えば、羊とか馬を市場に出ているもので等しい価値があると考えるものと交換することが出来たのである。']"
1693598761264,0,日本語::FMA,2100,9,1693598761263,2,2,358,16,2,1001,1698417317,人間,"['human being', 'human', 'person', 'man', 'mankind', 'humankind', 'どんなに財産があっても、貪欲な人間は満足できない。世界中の財宝を集めても幸福にはなれない。']"
1693598787666,0,日本語::FMA,2300,30,1693598787665,2,2,375,14,1,1001,1698080365,物,"['thing', 'object', 'article', 'stuff', 'substance', '遠まわしに物を言うな。']"
1693598839366,0,日本語::FMA,2500,45,1693598839366,2,2,390,7,0,1001,1698080196,とか,"['and the like', 'such as', 'among other things', 'and so on', 'oft. as ...とか...とか', '包丁とか鍋とか、台所用品を持参すること。']"
1693598860263,0,日本語::FMA,2500,46,1693598860263,2,2,392,7,0,1001,1698176280,この世,"['this world', 'this life', 'world of the living', 'see: <a lang=""ja"" href=""#""><span>あの世</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> the other world; the next world; the world beyond; world after death</span>', '彼はこの世で一番の金持ちだ。']"
1693598868617,0,日本語::FMA,1500,10,1693598868617,2,2,351,45,5,1001,1697743157,創造,"['creation', '神は自分の形に人を創造された。']"
1693598878036,0,日本語::FMA,1300,3,1693598878036,2,2,352,201,18,1001,1698383713,原理,"['principle', 'theory', 'fundamental truth', '誰もがその考えを原理的には認めるだろう。']"
1693598917310,0,日本語::FMA,2500,39,1693598917310,2,2,381,9,0,1001,1697777719,とする,"['to try to ...', 'to be about to do ...', 'after the volitional form of verb', 'ディックは私たちを喜んで助けようとする様子を見せた。']"
1693598976807,0,日本語::FMA,1700,15,1693598976807,2,2,356,21,4,1001,1697744370,自分,"['myself', 'yourself', 'oneself', 'himself', 'herself', '矛盾する報告を受けて、その役員は自分の立場を考え直した。']"
1693599003457,0,日本語::FMA,1300,1,1693599003457,2,2,350,64,7,1001,1698423186,傲慢,"['haughty', 'arrogant', 'insolent', 'proud', 'overbearing', '彼の態度にはごう慢なところがある。']"
1693599016484,0,日本語::FMA,2500,38,1693599016484,2,2,378,7,0,1001,1697647549,そういや,"['which reminds me ...', 'come to think of it ...', 'now that you mention it ...', 'on that subject ...', 'so, if you say ...', 'see: <a lang=""ja"" href=""#""><span>そう言えば</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> now that you mention it; come to think of it; that reminds me; on that subject; speaking of which</span>']"
1693599025931,0,日本語::FMA,2500,54,1693599025931,2,2,400,7,0,1001,1698154296,どっか,"['somewhere', '財布をどこかこの辺に落としたんだ。', '夏休みにどこかへ行きましたか。']"
1693599034980,0,日本語::FMA,1900,19,1693599034979,2,2,359,15,3,1001,1697656329,神話,"['myth', 'legend', 'どの民族も独自の神話を持っている。']"
1693599056755,0,日本語::FMA,2300,20,1693599056755,2,2,351,8,1,1001,1696869177,近づく,"['to approach', 'to draw near', 'to get close', 'クリスマスが近づいてきた。']"
1693599065903,0,日本語::FMA,1300,9,1693599065903,2,2,356,27,6,1001,1698251347,英雄,"['hero', 'heroine', 'great person', '英雄も従者にはただの人。']"
1693599083277,0,日本語::FMA,1300,3,1693599083277,2,2,350,61,8,1001,1698209766,固める,"['to harden', 'to freeze', 'to strengthen', 'to solidify', 'to make (a fist)', 'to tramp down (snow, dirt)', 'see: <a lang=""ja"" href=""#""><span>土を固める</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> to harden earth into a mass</span>']"
1693599093053,0,日本語::FMA,2100,17,1693599093053,2,2,351,16,2,1001,1697132601,翼,"['wing', 'それは翼の全長が約４インチある。']"
1693599110477,0,日本語::FMA,1900,12,1693599110477,2,2,352,25,3,1001,1697647323,落とす,"['to drop', 'to lose', 'to let fall', 'to shed (light)', ""to cast (one\\'s gaze)"", 'to pour in (liquid)', 'to leave behind', '彼は花瓶を落とした。', '道の途中で鍵を落としたに違いない。']"
1693599157374,0,日本語::FMA,1300,5,1693599157373,2,2,354,47,6,1001,1698383750,救い,"['help', 'rescue', 'aid', 'relief', 'アフリカの難民が救いを求めている。']"
1693599186173,0,日本語::FMA,1700,17,1693599186173,2,2,362,23,4,1001,1698038275,受け入れる,"['to accept', 'to receive', 'to agree', 'このホテルは犬は受け入れない。']"
1693599203873,0,日本語::FMA,2300,32,1693599203873,2,2,372,15,1,1001,1697645567,面会,"['meeting (face-to-face)', 'seeing', 'visit', 'interview', 'あなたに面会したいという婦人がいます。']"
1693599244493,0,日本語::FMA,2300,37,1693599244493,2,2,382,11,1,1001,1698080582,名乗る,"[""to give one\\'s name (as)"", 'to introduce oneself (as)', '支配人はドアを開いて身分を名乗った。']"
1693599277142,0,日本語::FMA,2500,42,1693599277142,2,2,383,6,0,1001,1697730952,まずい,"['bad (taste)', 'unpalatable', 'unsavoury', 'unsavory', 'awful', 'terrible', 'unpleasant', 'すき腹にまずいものなし。']"
1693599295966,0,日本語::FMA,2500,27,1693599295966,2,2,358,9,0,1001,1696827399,男,"['man', 'male', 'see: <span lang=""ja""><a href=""#""><span>女</span></a>（<a href=""#""><span>おんな</span></a>）</span><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. female; woman; female sex</span>', '彼はたぶん良い男であるかもしれない。']"
1693599307943,0,日本語::FMA,2500,22,1693599307942,2,2,351,6,0,1001,1696700045,おそらく,"['probably', '(most) likely', 'in all likelihood', 'I suspect', 'I dare say', ""I\\'m afraid"", 'oft. used when predicting a negative outcome', '首相はおそらく辞任するであろう。']"
1693599328318,0,日本語::FMA,1700,5,1693599328317,2,2,351,29,4,1001,1698156807,計画,"['plan', 'project', 'schedule', 'scheme', 'program', 'programme', 'その計画では彼に同調できました。']"
1693599351565,0,日本語::FMA,2300,27,1693599351565,2,2,368,9,1,1001,1697743104,よほど,"['very', 'greatly', 'much', 'to a large extent', 'quite', '余 is ateji', 'see: <a lang=""ja"" href=""#""><span>よっぽど</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. very; greatly; much; considerably; to a large extent; quite</span>', '彼はその話がよほど面白かったようだ。']"
1693599429838,0,日本語::FMA,2300,12,1693599429838,2,2,361,9,1,1001,1698422376,あなた方,"['you (plural)', 'ケーキをあなた方２人で分けなさい。']"
1693599483836,0,日本語::FMA,1300,1,1693599483835,2,2,350,67,9,1001,1698431066,副,[]
1694281349651,0,日本語::FMA,2500,22,1694281349650,2,2,352,5,0,1001,1696743859,だから,"['so', 'therefore', 'accordingly', 'consequently', 'on those grounds', 'that is why', 'for that reason', 'see: <a lang=""ja"" href=""#""><span>ですから</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> so; therefore; accordingly; consequently; on those grounds; that is why; for that reason</span>', '１日中テニスをしていたのだから。']"
1694281418247,0,Daily Cards,1300,1,1694281418246,3,1,1697649116,33,6,1001,1697648482,騒がしい,"['noisy', 'boisterous', 'よく騒がしい部屋で働いたものだった。']"
1694281432719,0,日本語::FMA,1900,3,1694281432719,2,2,350,20,3,1001,1698250594,神聖,"['holiness', 'sacredness', 'sanctity', 'dignity', 'インドでは牛は神聖な動物です。']"
1694281441096,0,日本語::FMA,2500,38,1694281441096,2,2,383,7,0,1001,1698080518,なる,"['that is in', 'see: <a lang=""ja"" href=""#""><span>也</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 2. to be (location)</span>']"
1694281453922,0,日本語::FMA,2500,22,1694281453922,2,2,353,6,0,1001,1696859895,へる,[]
1694281502993,0,日本語::FMA,1700,3,1694281502992,2,2,350,19,4,1001,1698210565,連中,"['company', 'lot', 'bunch', 'gang', 'pack', 'those guys', 'group', 'familiar or derogatory', 'あの連中には近づいてはいけないよ。']"
1694281546220,0,日本語::FMA,1300,3,1694281546220,2,2,351,50,7,1001,1698297129,失礼,"['discourtesy', 'impoliteness', 'see: <a lang=""ja"" href=""#""><span>無礼</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> rudeness; impoliteness; discourtesy; insolence</span>', 'あなたはこの前の夜の失礼な振る舞いをスミス夫人に謝罪すべきです。']"
1694281565738,0,日本語::FMA,1300,12,1694281565738,2,2,353,30,8,1001,1697743081,段,"['step', 'stair', 'rung', '(flight of) steps', '彼は階段を一度に三段ずつかけあがった。']"
1694281576687,0,日本語::FMA,2500,23,1694281576687,2,2,352,6,0,1001,1696700185,お詫び,"['apology', 'see: <a lang=""ja"" href=""#""><span>詫び</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> apology</span>']"
1694281627463,0,日本語::FMA,2100,20,1694281627462,2,2,360,17,2,1001,1697647931,見下ろす,"['to overlook', 'to command a view of', 'to look down on', 'その建物から町全体が見下ろせる。']"
1694281656688,0,日本語::FMA,1900,3,1694281656688,2,2,350,16,3,1001,1698250423,詫び,"['apology', 'see: <a lang=""ja"" href=""#""><span>お詫び</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> apology</span>', 'どうしてあなたにお詫びする理由があるのですか。']"
1694281698739,0,日本語::FMA,2100,24,1694281698738,2,2,370,32,2,1001,1698176341,是非とも,"['by all means', 'at all costs', 'absolutely', 'あなたの迅速な返事が是非とも必要です。']"
1694281733209,0,日本語::FMA,1500,11,1694281733209,2,2,350,25,5,1001,1697518063,教える,"['to tell', 'to inform', 'to show', '地下鉄へ行く道を教えていただけませんか。']"
1694281781742,0,日本語::FMA,1700,10,1694281781740,2,2,351,18,4,1001,1697744349,信者,"['believer', 'adherent', 'devotee', 'follower', 'キリスト教信者は、一人の神が存在し、イエスキリストは神の子であると信じている。']"
1694281787783,0,日本語::FMA,2500,30,1694281787783,2,2,370,7,0,1001,1697647422,だます,"['to trick', 'to cheat', 'to deceive', '私は彼女の約束にだまされた。']"
1694281804730,0,日本語::FMA,2500,38,1694281804730,2,2,380,6,0,1001,1697778114,さて,"['well', 'now', 'then', 'さて次の話題に移ることにしよう。']"
1694281811807,0,日本語::FMA,2500,33,1694281811807,2,2,375,7,0,1001,1697828748,何の,"['what', 'what kind of', 'what sort of', '何の目的で彼はここに来たのか。']"
1694281871856,0,日本語::FMA,2100,14,1694281871856,2,2,355,12,2,1001,1697743101,困る,"['to be troubled', 'to have difficulty', 'to be in a fix', 'to be at a loss', 'to be stumped', 'to be embarrassed', '困ったら私に助けを求めなさい。']"
1694281925005,0,日本語::FMA,1300,3,1694281925005,2,2,352,157,11,1001,1698420049,法則,"['law', 'rule', 'あらゆるものは自然の法則を受けている。']"
1694281969783,0,日本語::FMA,2500,40,1694281969782,2,2,384,7,0,1001,1697979285,そこで,"['so', 'accordingly', 'now', 'then', 'thereupon', 'therefore', 'そこで彼女に会えるといいと思ったのですが。']"
1694281976430,0,日本語::FMA,2500,38,1694281976429,2,2,383,6,0,1001,1698081753,思う,"['to think', 'to consider', 'to believe', 'to reckon', '想う has connotations of heart-felt', 'あすは天気だと思う。']"
1694281998850,0,日本語::FMA,2300,27,1694281998850,2,2,369,13,1,1001,1697828818,不可能,"['impossible', '回復はほとんど不可能だった。']"
1694282014899,0,日本語::FMA,2300,11,1694282014899,2,2,351,10,1,1001,1697647880,と言われる,"['to be called ...', 'to be referred to as ...', 'その家には幽霊が出るといわれる。']"
1694282033426,0,日本語::FMA,1300,5,1694282033426,2,2,354,109,10,1001,1698429925,伝説,"['legend', 'folklore', 'tradition', 'その歌は伝説に由来する物だった。']"
1694282040399,0,日本語::FMA,2300,40,1694282040399,2,2,387,17,1,1001,1698209827,術,"['art', 'technique', 'ボクシングは、打たれずに打つ術だと定義されている。']"
1694282049874,0,日本語::FMA,1900,15,1694282049873,2,2,356,34,3,1001,1697732373,法,[]
1694282143331,0,日本語::FMA,2500,34,1694282143330,2,2,376,7,0,1001,1697778084,ただの,[]
1694282189649,0,日本語::FMA,2300,33,1694282189649,2,2,375,9,1,1001,1697777769,どうやら,"['possibly', 'apparently', '(seem) likely', 'seemingly', 'どうやら食べ過ぎたみたいだ。']"
1694282205495,0,日本語::FMA,2500,33,1694282205495,2,2,375,7,0,1001,1697828807,聞く,"['to hear', '一番のチャンネルで英語が、７番のチャンネルでは日本語がお聞きになれます。']"
1694282287019,0,Daily Cards,1300,1,1694282287018,3,1,1697649100,39,6,1001,1697648470,銃,"['gun', 'rifle', 'small arms', '警察は簡単に銃を使ってはいけない。']"
1694282294287,0,日本語::FMA,1300,3,1694282294287,2,2,350,89,11,1001,1698209521,拾う,"['to pick up', 'to gather', '床からペンを拾って下さい。']"
1694282311813,0,日本語::FMA,2500,51,1694282311812,2,2,398,6,0,1001,1698210870,それで,"['so', 'therefore', 'and', '(and) then', '雨がひどく降ってきた、それで私たちは屋内で遊んだ。']"
1694282362414,0,Daily Cards,1300,1,1694282362413,3,1,1697649031,65,7,1001,1697648382,意志,"['will', 'volition', 'intention', 'intent', 'determination', '意志に反して何かを無理にさせる事はできない。']"
1694282379911,0,日本語::FMA,2500,50,1694282379911,2,2,398,6,0,1001,1698343226,どうしたん,"[""what\\'s the matter?"", ""what\\'s wrong?"", 'see: <a lang=""ja"" href=""#""><span>どうしたの</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. what\\\'s the matter?; what\\\'s wrong?</span>', '「どうしたんだ」「車が故障したんだ」']"
1694282394486,0,日本語::FMA,1300,3,1694282394485,2,2,351,96,11,1001,1698326594,恋人,"['lover', 'sweetheart', 'boyfriend', 'girlfriend', '私は恋人を「ダーリン」と呼びます。']"
1694282401660,0,日本語::FMA,1300,3,1694282401660,2,2,352,47,7,1001,1698429951,事故,"['accident', 'incident', 'trouble', 'その事故について彼に質問した。']"
1694282410962,0,日本語::FMA,1750,5,1694282410961,2,2,353,23,3,1001,1698296730,亡くす,"['to lose (through death; e.g. a wife, child)', '息子を亡くした夫婦に誰もが同情した。']"
1694282491550,0,日本語::FMA,2500,21,1694282491550,2,2,350,7,0,1001,1696700081,生き返る,"['to revive', 'to come to oneself', 'to be restored to life', '雨が降ればこの木は生き返るでしょう。']"
1694282563102,0,日本語::FMA,2500,26,1694282563101,2,2,367,6,0,1001,1697744148,ごめん,"[""I\\'m sorry"", 'my apologies', 'excuse me', 'pardon me', 'see: <a lang=""ja"" href=""#""><span>ごめんなさい</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> I\\\'m sorry; my apologies; excuse me; pardon me</span>', '待たせてごめん。']"
1694282854256,0,日本語::FMA,2500,38,1694282854256,2,2,382,6,0,1001,1697979264,じゃあ,"['then', 'well', 'so', 'well then', 'from では', 'see: <a lang=""ja"" href=""#""><span>では</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. then; well; so; well then</span>', '「安いですね。じゃあ１０ヤードください。」小娘が答えた。']"
1694282950330,0,日本語::FMA,1300,1,1694282950330,2,2,350,47,8,1001,1698384112,中身,[]
1694282965124,0,日本語::FMA,2500,20,1694282965124,2,2,350,6,0,1001,1696759467,これこそ,"['this (very thing)', 'this precisely', 'emphatic', 'see: <a lang=""ja"" href=""#""><span>こそ</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. it is ... that ...; precisely; in particular; definitely; for sure; only (when, after, because, etc.)</span>']"
1694282974547,0,日本語::FMA,1300,3,1694282974547,2,2,352,73,7,1001,1698422758,邪悪,"['wicked', 'evil', '彼は邪悪な行為のかどで罰せられた。']"
1694282981099,0,日本語::FMA,1700,9,1694282981099,2,2,350,50,4,1001,1697744358,証明,"['proof', 'testimony', 'demonstration', 'verification', 'certification', '私が間違っていない事を証明しよう。']"
1694282995670,0,日本語::FMA,1900,10,1694282995670,2,2,350,30,3,1001,1697655931,排除,"['exclusion', 'removal', 'elimination', 'clearing away', 'getting rid of', 'これらの人々がコミュニティから排除されたのだと考えることは非合理的だとは言えない。']"
1694283079774,0,日本語::FMA,2500,38,1694283079773,2,2,382,7,0,1001,1697976507,なしに,[]
1694283102594,0,日本語::FMA,1300,3,1694283102593,2,2,351,90,9,1001,1698326865,伊達,[]
1694283128413,0,日本語::FMA,1300,1,1694283128412,2,2,350,96,11,1001,1698431638,鉄,"['iron (Fe)', '鉄は最も有用な金属です。']"
1694283135892,0,日本語::FMA,1300,5,1694283135892,2,2,351,51,7,1001,1698156591,切断,"['cutting', 'severance', 'section', 'amputation', 'disconnection', '強風のため電線が数箇所で切断された。']"
1694283147743,0,日本語::FMA,1300,3,1694283147742,2,2,352,88,7,1001,1698383230,味,"['flavor', 'flavour', 'taste', 'このチーズはピリッとした味がする。']"
1694283176070,0,日本語::FMA,1500,5,1694283176069,2,2,354,58,5,1001,1698417327,特別,"['special', 'particular', 'extraordinary', 'exceptional', 'especial', '特別価格の見積りです。']"
1694283183539,0,日本語::FMA,1300,3,1694283183539,2,2,350,105,12,1001,1698250435,製,"['-made', 'make', '何社製のコンピューターをお使いですか。', 'これらの箱はプラスチック製だ。']"
1694283209543,0,日本語::FMA,2500,35,1694283209542,2,2,377,10,0,1001,1697830159,野郎,"['guy', 'fellow', 'chap', 'buddy', '先月の日直当番全部私に押し付けた形でエスケープした野郎だ。']"
1694283221288,0,日本語::FMA,2500,45,1694283221287,2,2,392,7,0,1001,1698209704,しっかり,"['tightly (holding on)', 'firmly', 'securely', '君にはもっとしっかり仕事をしてもらいたい。']"
1694283226638,0,日本語::FMA,1900,9,1694283226638,2,2,350,34,3,1001,1697743137,味わう,"['to taste', 'to savor', 'to savour', 'to relish', 'あのテーマパークでスリルを味わった。']"
1694283279315,0,日本語::FMA,2100,3,1694283279314,2,2,350,14,2,1001,1698250851,下りる,"['to descend (e.g. a mountain)', 'to go down', 'to come down', 'esp. 下りる', 'あのプロのスキーヤーは離れ業をしながら山をおりるのが好きだった。']"
1694283294663,0,日本語::FMA,1300,5,1694283294662,2,2,351,97,8,1001,1698176255,格,"['status', 'position', 'rank', '将軍の堂々とした格幅は誰でも威圧される。']"
1694283301511,0,日本語::FMA,2300,18,1694283301510,2,2,359,11,1,1001,1697744178,違い,"['difference', 'distinction', 'discrepancy', '私は１分違いで列車に乗り遅れた。']"
1694283309489,0,日本語::FMA,2500,22,1694283309489,2,2,352,6,0,1001,1696744187,見せる,"['to show', 'to display', 'あなたに何枚かの写真を見せましょう。']"
